1.188000011444091797e+01,4.509999752044677734e+00,2.090704739093780518e-01
1.188000011444091797e+01,4.469999790191650391e+00,2.098940312862396240e-01
1.188000011444091797e+01,4.440000057220458984e+00,2.107191085815429688e-01
1.188000011444091797e+01,4.420000076293945312e+00,2.083939909934997559e-01
1.188999938964843750e+01,4.400000095367431641e+00,2.086799740791320801e-01
1.188999938964843750e+01,4.380000114440917969e+00,2.090220451354980469e-01
1.188999938964843750e+01,4.360000133514404297e+00,2.093498557806015015e-01
1.188999938964843750e+01,4.339999675750732422e+00,2.096176445484161377e-01
1.189999961853027344e+01,4.329999923706054688e+00,2.098182141780853271e-01
1.189999961853027344e+01,4.319999694824218750e+00,2.091801762580871582e-01
1.189999961853027344e+01,4.309999942779541016e+00,2.092421203851699829e-01
1.189999961853027344e+01,4.309999942779541016e+00,2.090870290994644165e-01
1.189999961853027344e+01,4.309999942779541016e+00,2.090625464916229248e-01
1.189999961853027344e+01,4.309999942779541016e+00,2.090284228324890137e-01
1.189999961853027344e+01,4.309999942779541016e+00,2.089860439300537109e-01
1.189999961853027344e+01,4.309999942779541016e+00,2.089464217424392700e-01
1.189999961853027344e+01,4.319999694824218750e+00,2.089123576879501343e-01
1.189999961853027344e+01,4.329999923706054688e+00,2.089401483535766602e-01
1.189999961853027344e+01,4.380000114440917969e+00,2.086116075515747070e-01
1.189999961853027344e+01,4.420000076293945312e+00,2.083263397216796875e-01
1.189999961853027344e+01,4.460000038146972656e+00,2.080208063125610352e-01
1.189999961853027344e+01,4.500000000000000000e+00,2.077047377824783325e-01
1.189999961853027344e+01,4.539999961853027344e+00,2.073834389448165894e-01
1.189999961853027344e+01,4.579999923706054688e+00,2.069810479879379272e-01
1.189999961853027344e+01,4.619999885559082031e+00,2.066732048988342285e-01
1.188999938964843750e+01,4.659999847412109375e+00,2.063886821269989014e-01
1.188999938964843750e+01,4.699999809265136719e+00,2.061299830675125122e-01
1.188999938964843750e+01,4.750000000000000000e+00,2.057980746030807495e-01
1.188000011444091797e+01,4.759999752044677734e+00,2.057309001684188843e-01
1.188000011444091797e+01,4.750000000000000000e+00,2.057997286319732666e-01
1.188000011444091797e+01,4.719999790191650391e+00,2.060033977031707764e-01
1.188000011444091797e+01,4.679999828338623047e+00,2.062742710113525391e-01
1.188000011444091797e+01,4.639999866485595703e+00,2.065390646457672119e-01
1.188000011444091797e+01,4.599999904632568359e+00,2.067906260490417480e-01
1.188000011444091797e+01,4.559999942779541016e+00,2.070302516222000122e-01
1.188000011444091797e+01,4.519999980926513672e+00,2.072723954916000366e-01
1.188000011444091797e+01,4.480000019073486328e+00,2.075380831956863403e-01
1.188999938964843750e+01,4.440000057220458984e+00,2.078530788421630859e-01
1.005999946594238281e+01,3.750000000000000000e+00,2.075940966606140137e-01
8.960000038146972656e+00,3.319999933242797852e+00,2.073166072368621826e-01
8.300000190734863281e+00,3.059999942779541016e+00,2.069205492734909058e-01
7.899999618530273438e+00,2.899999856948852539e+00,2.057484388351440430e-01
7.649999618530273438e+00,2.799999952316284180e+00,2.054686099290847778e-01
7.500000000000000000e+00,2.740000009536743164e+00,2.052828818559646606e-01
7.399999618530273438e+00,2.700000047683715820e+00,2.051535546779632568e-01
7.339999675750732422e+00,2.679999828338623047e+00,2.050249427556991577e-01
7.299999713897705078e+00,2.669999837875366211e+00,2.049005925655364990e-01
7.269999980926513672e+00,2.669999837875366211e+00,2.047426104545593262e-01
7.250000000000000000e+00,2.669999837875366211e+00,2.046499848365783691e-01
7.230000019073486328e+00,2.669999837875366211e+00,2.045662105083465576e-01
7.210000038146972656e+00,2.700000047683715820e+00,2.041490972042083740e-01
7.190000057220458984e+00,2.730000019073486328e+00,2.037454396486282349e-01
7.170000076293945312e+00,2.759999990463256836e+00,2.033484727144241333e-01
7.159999847412109375e+00,2.789999961853027344e+00,2.029406130313873291e-01
7.149999618530273438e+00,2.819999933242797852e+00,2.026023119688034058e-01
7.109999656677246094e+00,2.819999933242797852e+00,2.023962140083312988e-01
7.029999732971191406e+00,2.759999990463256836e+00,2.031277716159820557e-01
6.949999809265136719e+00,2.700000047683715820e+00,2.032324373722076416e-01
6.889999866485595703e+00,2.639999866485595703e+00,2.034074217081069946e-01
6.829999923706054688e+00,2.579999923706054688e+00,2.035803496837615967e-01
6.769999980926513672e+00,2.519999980926513672e+00,2.037740349769592285e-01
6.710000038146972656e+00,2.470000028610229492e+00,2.039283514022827148e-01
6.639999866485595703e+00,2.419999837875366211e+00,2.040506005287170410e-01
6.579999923706054688e+00,2.379999876022338867e+00,2.041122168302536011e-01
6.460000038146972656e+00,2.339999914169311523e+00,2.038864195346832275e-01
6.379999637603759766e+00,2.309999942779541016e+00,2.037608176469802856e-01
6.299999713897705078e+00,2.159999847412109375e+00,2.045255303382873535e-01
5.869999885559082031e+00,1.709999918937683105e+00,2.058483958244323730e-01
5.949999809265136719e+00,1.549999952316284180e+00,2.072654366493225098e-01
5.989999771118164062e+00,1.439999938011169434e+00,2.080906331539154053e-01
6.009999752044677734e+00,1.339999914169311523e+00,2.087160795927047729e-01
6.019999980926513672e+00,1.269999980926513672e+00,2.090797573328018188e-01
5.989999771118164062e+00,1.069999933242797852e+00,2.101893424987792969e-01
5.969999790191650391e+00,9.399999976158142090e-01,2.107716202735900879e-01
5.960000038146972656e+00,8.499999642372131348e-01,2.110736966133117676e-01
5.949999809265136719e+00,7.899999618530273438e-01,2.111689597368240356e-01
5.949999809265136719e+00,7.400000095367431641e-01,2.111944407224655151e-01
5.949999809265136719e+00,6.999999880790710449e-01,2.111687660217285156e-01
5.940000057220458984e+00,6.699999570846557617e-01,2.110925912857055664e-01
5.940000057220458984e+00,6.399999856948852539e-01,2.110546380281448364e-01
5.929999828338623047e+00,6.200000047683715820e-01,2.109285742044448853e-01
5.929999828338623047e+00,5.999999642372131348e-01,2.107885479927062988e-01
5.909999847412109375e+00,5.699999928474426270e-01,2.105653733015060425e-01
5.900000095367431641e+00,5.500000119209289551e-01,2.103236317634582520e-01
5.889999866485595703e+00,5.399999618530273438e-01,2.100854814052581787e-01
5.889999866485595703e+00,5.299999713897705078e-01,2.099236547946929932e-01
5.879999637603759766e+00,5.199999809265136719e-01,2.097416222095489502e-01
5.869999885559082031e+00,5.199999809265136719e-01,2.094408720731735229e-01
5.869999885559082031e+00,5.199999809265136719e-01,2.091104686260223389e-01
5.859999656677246094e+00,5.199999809265136719e-01,2.087475061416625977e-01
5.839999675750732422e+00,5.399999618530273438e-01,2.081976532936096191e-01
5.819999694824218750e+00,5.600000023841857910e-01,2.076566517353057861e-01
5.809999942779541016e+00,5.799999833106994629e-01,2.071075886487960815e-01
5.789999961853027344e+00,5.999999642372131348e-01,2.061811089515686035e-01
5.779999732971191406e+00,6.200000047683715820e-01,2.051786184310913086e-01
5.759999752044677734e+00,6.599999666213989258e-01,2.042543590068817139e-01
5.579999923706054688e+00,1.299999952316284180e+00,1.971901059150695801e-01
5.480000019073486328e+00,1.669999957084655762e+00,1.944430768489837646e-01
5.409999847412109375e+00,1.929999947547912598e+00,1.911002099514007568e-01
5.359999656677246094e+00,2.129999876022338867e+00,1.887461394071578979e-01
5.329999923706054688e+00,2.279999971389770508e+00,1.869337260723114014e-01
5.299999713897705078e+00,2.419999837875366211e+00,1.851259171962738037e-01
5.269999980926513672e+00,2.539999961853027344e+00,1.835099458694458008e-01
5.250000000000000000e+00,2.649999856948852539e+00,1.820819079875946045e-01
5.230000019073486328e+00,2.750000000000000000e+00,1.806281208992004395e-01
5.210000038146972656e+00,2.859999895095825195e+00,1.791737228631973267e-01
5.190000057220458984e+00,2.960000038146972656e+00,1.778649389743804932e-01
5.170000076293945312e+00,3.069999933242797852e+00,1.763976812362670898e-01
5.130000114440917969e+00,3.230000019073486328e+00,1.741726845502853394e-01
5.099999904632568359e+00,3.379999876022338867e+00,1.722445338964462280e-01
5.079999923706054688e+00,3.519999980926513672e+00,1.706321984529495239e-01
5.059999942779541016e+00,3.649999856948852539e+00,1.692554205656051636e-01
5.029999732971191406e+00,3.779999971389770508e+00,1.678802520036697388e-01
5.009999752044677734e+00,3.899999856948852539e+00,1.667651087045669556e-01
4.989999771118164062e+00,3.970000028610229492e+00,1.662993282079696655e-01
4.960000038146972656e+00,3.939999818801879883e+00,1.668462455272674561e-01
4.940000057220458984e+00,3.899999856948852539e+00,1.675773411989212036e-01
4.929999828338623047e+00,3.859999895095825195e+00,1.683501601219177246e-01
4.909999847412109375e+00,3.819999933242797852e+00,1.681637018918991089e-01
4.900000095367431641e+00,3.779999971389770508e+00,1.687153577804565430e-01
4.889999866485595703e+00,3.740000009536743164e+00,1.693144738674163818e-01
4.880000114440917969e+00,3.699999809265136719e+00,1.699929386377334595e-01
4.869999885559082031e+00,3.659999847412109375e+00,1.707284748554229736e-01
4.849999904632568359e+00,3.619999885559082031e+00,1.713873594999313354e-01
4.839999675750732422e+00,3.579999923706054688e+00,1.720833629369735718e-01
4.819999694824218750e+00,3.539999961853027344e+00,1.726461946964263916e-01
4.789999961853027344e+00,3.490000009536743164e+00,1.731988787651062012e-01
4.769999980926513672e+00,3.449999809265136719e+00,1.737344264984130859e-01
4.750000000000000000e+00,3.429999828338623047e+00,1.740632951259613037e-01
4.739999771118164062e+00,3.409999847412109375e+00,1.745275855064392090e-01
4.730000019073486328e+00,3.399999856948852539e+00,1.748936623334884644e-01
4.710000038146972656e+00,3.369999885559082031e+00,1.754303723573684692e-01
4.710000038146972656e+00,3.289999961853027344e+00,1.768277436494827271e-01
4.710000038146972656e+00,3.189999818801879883e+00,1.785826385021209717e-01
4.710000038146972656e+00,3.079999923706054688e+00,1.805767416954040527e-01
4.710000038146972656e+00,2.980000019073486328e+00,1.825031638145446777e-01
4.719999790191650391e+00,2.879999876022338867e+00,1.845484375953674316e-01
4.730000019073486328e+00,2.789999961853027344e+00,1.864342391490936279e-01
4.730000019073486328e+00,2.700000047683715820e+00,1.882079839706420898e-01
4.739999771118164062e+00,2.619999885559082031e+00,1.898589432239532471e-01
4.750000000000000000e+00,2.549999952316284180e+00,1.913572996854782104e-01
4.769999980926513672e+00,2.409999847412109375e+00,1.941325068473815918e-01
4.789999961853027344e+00,2.329999923706054688e+00,1.959390193223953247e-01
4.799999713897705078e+00,2.269999980926513672e+00,1.973411738872528076e-01
4.809999942779541016e+00,2.230000019073486328e+00,1.983883231878280640e-01
4.819999694824218750e+00,2.210000038146972656e+00,1.991131007671356201e-01
4.849999904632568359e+00,2.159999847412109375e+00,2.005057185888290405e-01
4.859999656677246094e+00,2.099999904632568359e+00,2.019647061824798584e-01
4.859999656677246094e+00,2.029999971389770508e+00,2.035275995731353760e-01
4.869999885559082031e+00,1.959999918937683105e+00,2.051393389701843262e-01
4.869999885559082031e+00,1.889999985694885254e+00,2.066435664892196655e-01
4.869999885559082031e+00,1.819999933242797852e+00,2.081424295902252197e-01
4.869999885559082031e+00,1.730000019073486328e+00,2.099847048521041870e-01
4.869999885559082031e+00,1.629999995231628418e+00,2.120493203401565552e-01
4.869999885559082031e+00,1.529999971389770508e+00,2.142105251550674438e-01
4.869999885559082031e+00,1.439999938011169434e+00,2.219117879867553711e-01
4.869999885559082031e+00,1.370000004768371582e+00,2.228301316499710083e-01
4.869999885559082031e+00,1.319999933242797852e+00,2.234275937080383301e-01
4.880000114440917969e+00,1.240000009536743164e+00,2.242929637432098389e-01
4.920000076293945312e+00,1.209999918937683105e+00,2.247000038623809814e-01
4.980000019073486328e+00,1.209999918937683105e+00,2.246432304382324219e-01
5.719999790191650391e+00,1.870000004768371582e+00,2.154273092746734619e-01
6.199999809265136719e+00,2.309999942779541016e+00,2.101782709360122681e-01
6.509999752044677734e+00,2.609999895095825195e+00,2.069239318370819092e-01
6.739999771118164062e+00,2.849999904632568359e+00,2.046822309494018555e-01
6.909999847412109375e+00,3.039999961853027344e+00,2.025911509990692139e-01
7.049999713897705078e+00,3.169999837875366211e+00,2.012741863727569580e-01
7.139999866485595703e+00,3.109999895095825195e+00,2.022314965724945068e-01
7.190000057220458984e+00,3.019999980926513672e+00,2.033857405185699463e-01
7.230000019073486328e+00,2.929999828338623047e+00,2.044964730739593506e-01
7.250000000000000000e+00,2.829999923706054688e+00,2.056166380643844604e-01
7.269999980926513672e+00,2.730000019073486328e+00,2.066447436809539795e-01
7.279999732971191406e+00,2.629999876022338867e+00,2.075440734624862671e-01
7.329999923706054688e+00,2.019999980926513672e+00,2.146348804235458374e-01
7.369999885559082031e+00,1.599999904632568359e+00,2.190978229045867920e-01
7.389999866485595703e+00,1.339999914169311523e+00,2.214912176132202148e-01
7.409999847412109375e+00,1.179999947547912598e+00,2.226971983909606934e-01
7.419999599456787109e+00,1.069999933242797852e+00,2.233034223318099976e-01
7.429999828338623047e+00,1.000000000000000000e+00,2.234418690204620361e-01
7.440000057220458984e+00,9.599999785423278809e-01,2.232943177223205566e-01
7.440000057220458984e+00,9.300000071525573730e-01,2.231006622314453125e-01
7.460000038146972656e+00,9.099999666213989258e-01,2.228237539529800415e-01
7.469999790191650391e+00,8.999999761581420898e-01,2.224414050579071045e-01
7.469999790191650391e+00,8.999999761581420898e-01,2.219475209712982178e-01
7.480000019073486328e+00,8.999999761581420898e-01,2.214056551456451416e-01
7.480000019073486328e+00,9.099999666213989258e-01,2.207257151603698730e-01
7.500000000000000000e+00,1.029999971389770508e+00,2.189771234989166260e-01
7.509999752044677734e+00,1.129999995231628418e+00,2.174268364906311035e-01
7.509999752044677734e+00,1.209999918937683105e+00,2.160912007093429565e-01
7.519999980926513672e+00,1.269999980926513672e+00,2.149668931961059570e-01
7.519999980926513672e+00,1.319999933242797852e+00,2.139038592576980591e-01
7.519999980926513672e+00,1.379999995231628418e+00,2.126795053482055664e-01
7.539999961853027344e+00,1.329999923706054688e+00,2.126359790563583374e-01
7.559999942779541016e+00,1.240000009536743164e+00,2.130294889211654663e-01
7.579999923706054688e+00,1.179999947547912598e+00,2.131512761116027832e-01
7.589999675750732422e+00,1.139999985694885254e+00,2.130702137947082520e-01
7.589999675750732422e+00,1.100000023841857910e+00,2.129783034324645996e-01
7.599999904632568359e+00,1.059999942779541016e+00,2.128722220659255981e-01
7.599999904632568359e+00,1.029999971389770508e+00,2.126718163490295410e-01
7.599999904632568359e+00,1.009999990463256836e+00,2.124052494764328003e-01
7.599999904632568359e+00,1.000000000000000000e+00,2.120322287082672119e-01
7.609999656677246094e+00,9.799999594688415527e-01,2.118761986494064331e-01
7.609999656677246094e+00,9.699999690055847168e-01,2.116386592388153076e-01
7.609999656677246094e+00,9.499999880790710449e-01,2.114672362804412842e-01
7.609999656677246094e+00,9.199999570846557617e-01,2.113517820835113525e-01
7.609999656677246094e+00,8.899999856948852539e-01,2.111869007349014282e-01
7.599999904632568359e+00,8.499999642372131348e-01,2.111157178878784180e-01
7.599999904632568359e+00,8.100000023841857910e-01,2.110673934221267700e-01
7.579999923706054688e+00,7.500000000000000000e-01,2.115383148193359375e-01
7.509999752044677734e+00,7.199999690055847168e-01,2.118341773748397827e-01
7.449999809265136719e+00,7.199999690055847168e-01,2.114909589290618896e-01
7.419999599456787109e+00,7.299999594688415527e-01,2.110173702239990234e-01
7.379999637603759766e+00,7.699999809265136719e-01,2.102966904640197754e-01
7.349999904632568359e+00,8.100000023841857910e-01,2.096220701932907104e-01
7.329999923706054688e+00,8.499999642372131348e-01,2.090017795562744141e-01
7.309999942779541016e+00,8.899999856948852539e-01,2.084076851606369019e-01
7.279999732971191406e+00,9.699999690055847168e-01,2.074508816003799438e-01
7.179999828338623047e+00,1.360000014305114746e+00,2.033490240573883057e-01
6.699999809265136719e+00,1.699999928474426270e+00,1.988341361284255981e-01
6.359999656677246094e+00,1.919999957084655762e+00,1.954846382141113281e-01
6.129999637603759766e+00,2.059999942779541016e+00,1.977380514144897461e-01
5.960000038146972656e+00,2.079999923706054688e+00,1.908507645130157471e-01
5.839999675750732422e+00,2.059999942779541016e+00,1.904819309711456299e-01
5.559999942779541016e+00,1.699999928474426270e+00,2.003536671400070190e-01
5.380000114440917969e+00,1.480000019073486328e+00,2.013572603464126587e-01
5.279999732971191406e+00,1.339999914169311523e+00,2.019636034965515137e-01
5.190000057220458984e+00,1.240000009536743164e+00,2.022772133350372314e-01
5.119999885559082031e+00,1.179999947547912598e+00,2.024077475070953369e-01
5.069999694824218750e+00,1.129999995231628418e+00,2.025421410799026489e-01
5.029999732971191406e+00,1.100000023841857910e+00,2.022489607334136963e-01
4.909999847412109375e+00,1.090000033378601074e+00,2.017866671085357666e-01
4.829999923706054688e+00,1.090000033378601074e+00,2.015414983034133911e-01
4.779999732971191406e+00,1.090000033378601074e+00,2.019754350185394287e-01
4.730000019073486328e+00,1.110000014305114746e+00,2.020199000835418701e-01
4.679999828338623047e+00,1.149999976158142090e+00,2.013690769672393799e-01
4.599999904632568359e+00,1.120000004768371582e+00,2.017778456211090088e-01
4.529999732971191406e+00,1.039999961853027344e+00,2.023024260997772217e-01
4.480000019073486328e+00,9.799999594688415527e-01,2.026849389076232910e-01
4.429999828338623047e+00,9.099999666213989258e-01,2.031021416187286377e-01
4.230000019073486328e+00,8.700000047683715820e-01,2.027172148227691650e-01
4.079999923706054688e+00,8.799999952316284180e-01,2.022162228822708130e-01
4.789999961853027344e+00,9.899999499320983887e-01,2.019789516925811768e-01
5.219999790191650391e+00,1.059999942779541016e+00,2.018100172281265259e-01
5.480000019073486328e+00,1.100000023841857910e+00,2.017837762832641602e-01
8.090000152587890625e+00,3.159999847412109375e+00,1.829347759485244751e-01
9.639999389648437500e+00,4.400000095367431641e+00,1.780625283718109131e-01
1.053999996185302734e+01,5.139999866485595703e+00,1.755715310573577881e-01
1.105000019073486328e+01,5.599999904632568359e+00,1.742506027221679688e-01
1.125999927520751953e+01,5.889999866485595703e+00,1.732498407363891602e-01
1.136999988555908203e+01,6.069999694824218750e+00,1.727207899093627930e-01
1.138999938964843750e+01,6.190000057220458984e+00,1.723137199878692627e-01
1.138000011444091797e+01,6.259999752044677734e+00,1.721364557743072510e-01
1.135999965667724609e+01,6.299999713897705078e+00,1.721125245094299316e-01
1.130999946594238281e+01,6.319999694824218750e+00,1.721082925796508789e-01
1.126999950408935547e+01,6.339999675750732422e+00,1.721342802047729492e-01
1.121000003814697266e+01,6.339999675750732422e+00,1.722088307142257690e-01
7.279999732971191406e+00,6.279999732971191406e+00,1.538919657468795776e-01
4.920000076293945312e+00,6.239999771118164062e+00,1.458707898855209351e-01
5.359999656677246094e+00,3.919999837875366211e+00,1.691169738769531250e-01
5.619999885559082031e+00,2.480000019073486328e+00,1.893190294504165649e-01
5.779999732971191406e+00,1.610000014305114746e+00,1.982622444629669189e-01
5.879999637603759766e+00,1.090000033378601074e+00,2.035628855228424072e-01
5.940000057220458984e+00,7.799999713897705078e-01,2.074418663978576660e-01
5.969999790191650391e+00,5.999999642372131348e-01,2.098294496536254883e-01
6.359999656677246094e+00,1.589999914169311523e+00,2.034056186676025391e-01
6.670000076293945312e+00,2.379999876022338867e+00,1.965292394161224365e-01
6.869999885559082031e+00,2.879999876022338867e+00,1.917733550071716309e-01
7.019999980926513672e+00,3.189999818801879883e+00,1.889495998620986938e-01
7.139999866485595703e+00,3.389999866485595703e+00,1.873099505901336670e-01
7.239999771118164062e+00,3.519999980926513672e+00,1.865287423133850098e-01
7.329999923706054688e+00,3.609999895095825195e+00,1.862986236810684204e-01
7.409999847412109375e+00,3.679999828338623047e+00,1.862869858741760254e-01
7.489999771118164062e+00,3.740000009536743164e+00,1.859686225652694702e-01
7.569999694824218750e+00,3.799999952316284180e+00,1.855808198451995850e-01
7.649999618530273438e+00,3.859999895095825195e+00,1.860263198614120483e-01
7.730000019073486328e+00,3.919999837875366211e+00,1.862937659025192261e-01
7.809999942779541016e+00,3.990000009536743164e+00,1.862307786941528320e-01
7.899999618530273438e+00,4.069999694824218750e+00,1.860877275466918945e-01
7.989999771118164062e+00,4.150000095367431641e+00,1.858905702829360962e-01
8.069999694824218750e+00,4.199999809265136719e+00,1.858320385217666626e-01
8.069999694824218750e+00,4.130000114440917969e+00,1.865416765213012695e-01
8.050000190734863281e+00,4.049999713897705078e+00,1.872778385877609253e-01
8.000000000000000000e+00,3.919999837875366211e+00,1.880882382392883301e-01
7.940000057220458984e+00,3.779999971389770508e+00,1.876433789730072021e-01
7.869999885559082031e+00,3.629999876022338867e+00,1.866877079010009766e-01
7.799999713897705078e+00,3.490000009536743164e+00,1.874755620956420898e-01
7.730000019073486328e+00,3.339999914169311523e+00,1.905228495597839355e-01
7.659999847412109375e+00,3.210000038146972656e+00,1.950438767671585083e-01
7.589999675750732422e+00,3.079999923706054688e+00,1.972727328538894653e-01
7.529999732971191406e+00,2.960000038146972656e+00,1.986517459154129028e-01
7.469999790191650391e+00,2.849999904632568359e+00,1.998055130243301392e-01
7.399999618530273438e+00,2.750000000000000000e+00,2.006779462099075317e-01
7.339999675750732422e+00,2.659999847412109375e+00,2.014146149158477783e-01
7.289999961853027344e+00,2.569999933242797852e+00,2.023105323314666748e-01
7.230000019073486328e+00,2.480000019073486328e+00,2.030875384807586670e-01
7.009999752044677734e+00,2.200000047683715820e+00,2.046450227499008179e-01
6.869999885559082031e+00,2.039999961853027344e+00,2.036578059196472168e-01
6.769999980926513672e+00,1.929999947547912598e+00,2.028922140598297119e-01
6.710000038146972656e+00,1.860000014305114746e+00,2.037780582904815674e-01
6.670000076293945312e+00,1.809999942779541016e+00,2.064588665962219238e-01
6.599999904632568359e+00,1.769999980926513672e+00,2.108213007450103760e-01
6.539999961853027344e+00,1.750000000000000000e+00,2.108487486839294434e-01
